Description	Iteration	Algorithm	Metric	Value
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	AUROC	0.71875
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Accuracy	0.702702702702703
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	BalancedAccuracy	0.708333333333333
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Brier	0.23606544435884
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	F1	0.685714285714286
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FDR	0.368421052631579
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FNR	0.25
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FPR	0.333333333333333
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MCC	0.412995523152793
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MMCE	0.297297297297297
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	NPV	0.777777777777778
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	PPV	0.631578947368421
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Recall	0.75
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TNR	0.666666666666667
TCGA_KIRC___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TPR	0.75
