Description	Iteration	Algorithm	Metric	Value
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	AUROC	0.305882352941176
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Accuracy	0.62962962962963
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	BalancedAccuracy	0.5
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Brier	0.262017273002013
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	F1	0.772727272727273
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FDR	0.37037037037037
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FNR	0
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FPR	1
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MCC	0
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MMCE	0.37037037037037
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	NPV	NA
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	PPV	0.62962962962963
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Recall	1
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TNR	0
TCGA_LUAD___Prognostic__overall_survival___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TPR	1
